850,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896071,11CETBT101092,11CETBT101092,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,572,TUITION FEE,0,128000,0,0,0,0,0,0,0,
851,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896071,11CETBT101092,11CETBT101092,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,572,Security Fee,0,10000,0,0,0,0,0,0,0,
852,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896059,11CETBT101093,11CETBT101093,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,575,TUITION FEE,0,128000,0,0,0,0,0,0,0,
853,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896059,11CETBT101093,11CETBT101093,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,575,Security Fee,0,10000,0,0,0,0,0,0,0,
854,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888926,11CETBT105074,11CETBT105074,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,591,TUITION FEE,0,115000,0,0,0,0,0,0,0,
855,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888926,11CETBT105074,11CETBT105074,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,591,Security Fee,0,10000,0,0,0,0,0,0,0,
856,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888933,11CETBT105073,11CETBT105073,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,580,TUITION FEE,0,128000,0,0,0,0,0,0,0,
857,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888933,11CETBT105073,11CETBT105073,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,580,Security Fee,0,10000,0,0,0,0,0,0,0,
858,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888948,11CETBT105070,11CETBT105070,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3027,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
859,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888953,11CETBT105069,11CETBT105069,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,549,TUITION FEE,0,128000,0,0,0,0,0,0,0,
860,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888953,11CETBT105069,11CETBT105069,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,549,Security Fee,0,10000,0,0,0,0,0,0,0,
861,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888947,11CETBT105070,11CETBT105070,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3026,TUITION FEE,0,128000,0,0,0,0,0,0,0,
862,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888947,11CETBT105070,11CETBT105070,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3026,Security Fee,0,10000,0,0,0,0,0,0,0,
863,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888941,11CETBT105071,11CETBT105071,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,556,TUITION FEE,0,128000,0,0,0,0,0,0,0,
864,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888941,11CETBT105071,11CETBT105071,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,556,Security Fee,0,10000,0,0,0,0,0,0,0,
865,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888934,11CETBT105072,11CETBT105072,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,568,TUITION FEE,0,128000,0,0,0,0,0,0,0,
866,6/7/2011,2011-2012,2011-2012,AIE,RCPT,888934,11CETBT105072,11CETBT105072,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,568,Security Fee,0,10000,0,0,0,0,0,0,0,
867,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896005,11CETBT101099,11CETBT101099,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,602,TUITION FEE,0,128000,0,0,0,0,0,0,0,
868,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896005,11CETBT101099,11CETBT101099,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,602,Security Fee,0,10000,0,0,0,0,0,0,0,
869,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896023,11CETBT101098,11CETBT101098,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,601,TUITION FEE,0,128000,0,0,0,0,0,0,0,
870,6/7/2011,2011-2012,2011-2012,AIE,RCPT,896023,11CETBT101098,11CETBT101098,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,601,Security Fee,0,10000,0,0,0,0,0,0,0,
871,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893032,11CETBT102054,11CETBT102054,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,550,TUITION FEE,0,128000,0,0,0,0,0,0,0,
872,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893032,11CETBT102054,11CETBT102054,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,550,Security Fee,0,10000,0,0,0,0,0,0,0,
873,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893065,11CETBT102052,11CETBT102052,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,3109,TUITION FEE,0,128000,0,0,0,0,0,0,0,
874,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893065,11CETBT102052,11CETBT102052,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,3109,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
875,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893065,11CETBT102052,11CETBT102052,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,3109,Security Fee,0,10000,0,0,0,0,0,0,0,
876,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893074,11CETBT102051,11CETBT102051,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2920,TUITION FEE,0,128000,0,0,0,0,0,0,0,
877,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893074,11CETBT102051,11CETBT102051,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2920,Security Fee,0,10000,0,0,0,0,0,0,0,
878,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893016,11CETBT102055,11CETBT102055,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2923,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
879,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893015,11CETBT102055,11CETBT102055,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2922,TUITION FEE,0,128000,0,0,0,0,0,0,0,
880,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893015,11CETBT102055,11CETBT102055,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2922,Security Fee,0,10000,0,0,0,0,0,0,0,
881,6/7/2011,2011-2012,2011-2012,AIE,RCPT,892992,11CETBT102057,11CETBT102057,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,594,TUITION FEE,0,128000,0,0,0,0,0,0,0,
882,6/7/2011,2011-2012,2011-2012,AIE,RCPT,892992,11CETBT102057,11CETBT102057,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,594,Security Fee,0,10000,0,0,0,0,0,0,0,
883,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893006,11CETBT102056,11CETBT102056,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,579,TUITION FEE,0,128000,0,0,0,0,0,0,0,
884,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893006,11CETBT102056,11CETBT102056,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,579,Security Fee,0,10000,0,0,0,0,0,0,0,
885,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893075,11CETBT102051,11CETBT102051,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2921,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
886,6/7/2011,2011-2012,2011-2012,AIE,RCPT,892982,11CETBT102058,11CETBT102058,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,596,TUITION FEE,0,128000,0,0,0,0,0,0,0,
887,6/7/2011,2011-2012,2011-2012,AIE,RCPT,892982,11CETBT102058,11CETBT102058,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,596,Security Fee,0,10000,0,0,0,0,0,0,0,
888,6/7/2011,2011-2012,2011-2012,AIE,RCPT,893554,11CETBT102001,11CETBT102001,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2888,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
889,6/7/2011,2011-2012,2011-2012,AIE,RCPT,730167,11CCICBC101005,11CCICBC101005,No Information,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 I Sem II,578,TUITION FEE,0,65000,0,0,0,0,0,0,0,
890,6/7/2011,2011-2012,2011-2012,AIE,RCPT,730167,11CCICBC101005,11CCICBC101005,No Information,General,School of Computing Science & Engineering,BCA,School of Computing Science,BCA 2011-2012 I Sem II,578,Security Fee,0,10000,0,0,0,0,0,0,0,
891,6/7/2011,2011-2012,2011-2012,AIE,RCPT,886624,11CETMT105003,11CETMT105003,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2011-2012 II Sem IV,3065,TUITION FEE,0,74000,0,0,0,0,0,0,0,
892,6/7/2011,2011-2012,2011-2012,AIE,RCPT,886624,11CETMT105003,11CETMT105003,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2011-2012 II Sem IV,3065,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
893,6/7/2011,2011-2012,2011-2012,AIE,RCPT,886624,11CETMT105003,11CETMT105003,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2011-2012 II Sem IV,3065,Security Fee,0,10000,0,0,0,0,0,0,0,
894,7/7/2011,2011-2012,2011-2012,AIE,RCPT,886782,11CETBT105314,11CETBT105314,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,675,TUITION FEE,0,128000,0,0,0,0,0,0,0,
895,7/7/2011,2011-2012,2011-2012,AIE,RCPT,886782,11CETBT105314,11CETBT105314,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,675,Security Fee,0,10000,0,0,0,0,0,0,0,
896,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885431,11COMMBA101072,11COMMBA101072,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,659,TUITION FEE,0,98000,0,0,0,0,0,0,0,
897,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885431,11COMMBA101072,11COMMBA101072,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,659,Security Fee,0,10000,0,0,0,0,0,0,0,
898,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897957,11CCICMCA102042,11CCICMCA102042,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,658,TUITION FEE,0,30000,0,0,0,0,0,0,0,
899,7/7/2011,2011-2012,2011-2012,AIE,RCPT,886795,11CETBT105313,11CETBT105313,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3064,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
900,7/7/2011,2011-2012,2011-2012,AIE,RCPT,886794,11CETBT105313,11CETBT105313,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3063,TUITION FEE,0,128000,0,0,0,0,0,0,0,
901,7/7/2011,2011-2012,2011-2012,AIE,RCPT,886794,11CETBT105313,11CETBT105313,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3063,Security Fee,0,10000,0,0,0,0,0,0,0,
902,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897961,11CCICMCA102041,11CCICMCA102041,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,628,TUITION FEE,0,92000,0,0,0,0,0,0,0,
903,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897961,11CCICMCA102041,11CCICMCA102041,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,628,Security Fee,0,10000,0,0,0,0,0,0,0,
904,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897947,11CCICMCA102043,11CCICMCA102043,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,671,TUITION FEE,0,92000,0,0,0,0,0,0,0,
905,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897947,11CCICMCA102043,11CCICMCA102043,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,671,Security Fee,0,10000,0,0,0,0,0,0,0,
906,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885433,11COMMBA101071,11COMMBA101071,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,645,TUITION FEE,0,128000,0,0,0,0,0,0,0,
907,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885433,11COMMBA101071,11COMMBA101071,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,645,Security Fee,0,10000,0,0,0,0,0,0,0,
908,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885437,11COMMBA101070,11COMMBA101070,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,644,TUITION FEE,0,128000,0,0,0,0,0,0,0,
909,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885437,11COMMBA101070,11COMMBA101070,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,644,Security Fee,0,10000,0,0,0,0,0,0,0,
910,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897953,11CCICMCA102042,11CCICMCA102042,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,657,TUITION FEE,0,30000,0,0,0,0,0,0,0,
911,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897967,11CCICMCA102040,11CCICMCA102040,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,630,TUITION FEE,0,92000,0,0,0,0,0,0,0,
912,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897967,11CCICMCA102040,11CCICMCA102040,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,630,Security Fee,0,10000,0,0,0,0,0,0,0,
913,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897935,11CCICMCA102044,11CCICMCA102044,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,680,TUITION FEE,0,50000,0,0,0,0,0,0,0,
914,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897935,11CCICMCA102044,11CCICMCA102044,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,680,Security Fee,0,10000,0,0,0,0,0,0,0,
915,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897936,11CCICMCA102044,11CCICMCA102044,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,681,TUITION FEE,0,42000,0,0,0,0,0,0,0,
916,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895922,11CETBT101105,11CETBT101105,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,651,TUITION FEE,0,128000,0,0,0,0,0,0,0,
917,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895922,11CETBT101105,11CETBT101105,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,651,Security Fee,0,10000,0,0,0,0,0,0,0,
918,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895964,11CETBT101102,11CETBT101102,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,610,TUITION FEE,0,45000,0,0,0,0,0,0,0,
919,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895952,11CETBT101103,11CETBT101103,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,631,TUITION FEE,0,128000,0,0,0,0,0,0,0,
920,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895952,11CETBT101103,11CETBT101103,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,631,Security Fee,0,10000,0,0,0,0,0,0,0,
921,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895965,11CETBT101102,11CETBT101102,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,609,TUITION FEE,0,38000,0,0,0,0,0,0,0,
922,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895965,11CETBT101102,11CETBT101102,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,609,Security Fee,0,10000,0,0,0,0,0,0,0,
923,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897956,11CCICMCA102042,11CCICMCA102042,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,656,TUITION FEE,0,32000,0,0,0,0,0,0,0,
924,7/7/2011,2011-2012,2011-2012,AIE,RCPT,897956,11CCICMCA102042,11CCICMCA102042,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,656,Security Fee,0,10000,0,0,0,0,0,0,0,
925,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885444,11COMMBA101069,11COMMBA101069,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,637,TUITION FEE,0,10000,0,0,0,0,0,0,0,
926,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895963,11CETBT101102,11CETBT101102,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,611,TUITION FEE,0,45000,0,0,0,0,0,0,0,
927,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895908,11CETBT101106,11CETBT101106,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2863,TUITION FEE,0,36000,0,0,0,0,0,0,0,
928,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895908,11CETBT101106,11CETBT101106,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2863,Security Fee,0,10000,0,0,0,0,0,0,0,
929,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895939,11CETBT101104,11CETBT101104,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,640,TUITION FEE,0,128000,0,0,0,0,0,0,0,
930,7/7/2011,2011-2012,2011-2012,AIE,RCPT,895939,11CETBT101104,11CETBT101104,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,640,Security Fee,0,10000,0,0,0,0,0,0,0,
931,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885430,11COMMBA101072,11COMMBA101072,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,660,TUITION FEE,0,30000,0,0,0,0,0,0,0,
932,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885422,11COMMBA101073,11COMMBA101073,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,661,TUITION FEE,0,118000,0,0,0,0,0,0,0,
933,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885422,11COMMBA101073,11COMMBA101073,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,661,Security Fee,0,10000,0,0,0,0,0,0,0,
934,7/7/2011,2011-2012,2011-2012,AIE,RCPT,885421,11COMMBA101073,11COMMBA101073,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,662,TUITION FEE,0,10000,0,0,0,0,0,0,0,
